customer_id,age,gender,marital_status,education,occupation,state,employment_status,annual_income,customer_since,customer_segment,risk_profile,account_type,average_balance,monthly_expenses,monthly_savings,emi,loan_amount,credit_score,debt_to_income_ratio,number_of_accounts,digital_banking_usage,mobile_app_usage,atm_transactions,online_transactions,salary_account,savings_account,credit_card,personal_loan,home_loan,car_loan,gold_loan,fixed_deposit,recurring_deposit,mutual_fund,insurance,demat_account,forex_card,travel_card,total_amount,total_transactions,avg_amount,max_amount,min_amount,annual_income_log,monthly_income_log,monthly_expenses_log,average_balance_log,loan_amount_log,total_amount_log,product_count,has_loan
CUST102634,23.0,Female,Divorced,Graduate,Unemployed,Punjab,Not Employed,39753.68,2.0,Young Professionals,Medium,Current,11719.52,2061.37,1296.76,,0.0,510.0,0.01,2.0,91.0,96.0,0.0,45.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,2529.31,10,252.931,383.07,151.33,10.590482849001214,8.10585386381427,7.631611085919313,9.36909643074743,0.0,7.836097103859691,4,0
CUST102804,29.0,Female,Widowed,Graduate,Unemployed,Gujarat,Not Employed,76477.8,8.0,Young Professionals,Medium,Salary,9528.51,4772.52,1518.33,0.0,0.0,479.0,0.0,1.0,86.0,79.0,9.0,41.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,158502.97,37,4283.864054054054,6683.19,50.0,11.244768857225619,8.760006027803614,8.470839257227153,9.162148578747146,0.0,11.973534919304406,2,0
CUST102685,53.0,Female,Single,Post Graduate,Self Employed,Uttar Pradesh,Self Employed,1424369.87,17.0,Business Owners,Medium,Savings,,68872.85,-19322.31,69572.4,3234323.69,593.0,0.59,2.0,51.0,51.0,9.0,24.0,False,True,False,False,False,True,True,False,True,True,False,True,False,False,654432.42,22,29746.92818181818,370707.69,879.75,14.16924077946055,11.684341859371099,11.14003184940112,,14.989330712966385,13.391525132648814,6,1
CUST104647,30.0,Male,Married,Graduate,Salaried - Private,Madhya Pradesh,Employed,1791662.29,4.0,Young Professionals,Medium,Salary,52782.31,82325.53,-42670.95,113027.2,2408053.7,528.0,0.77,2.0,65.0,92.0,14.0,24.0,True,True,True,True,False,True,False,True,True,False,False,False,False,False,3631407.47,36,100872.42972222222,156761.12,820.73,14.398654958656952,11.913754442815188,11.31844869194888,10.873950321239848,14.69432980109969,15.105131139249755,7,1
CUST104020,53.0,Female,Widowed,Graduate,Homemaker,Odisha,Not Employed,47304.61,2.0,Business Owners,Low,Current,13547.92,2272.98,1249.61,357.8,31926.28,542.0,0.1,,,43.0,10.0,17.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,66783.77,15,4452.251333333334,20000.0,223.45,10.764384172098211,8.279709814497203,7.729286879197046,9.514062118334202,10.371216095735136,11.109230339518176,2,1
CUST100590,53.0,Male,Married,Post Graduate,Homemaker,Gujarat,Not Employed,43421.26,12.0,Business Owners,Low,Savings,11629.67,,1679.29,0.0,,649.0,0.0,2.0,51.0,50.0,12.0,16.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,88733.72,16,5545.8575,41588.99,171.54,10.678727491824402,8.194074596720538,,9.361400853483605,,11.393406523500792,3,0
CUST104184,62.0,Male,Single,Graduate,Retired,Maharashtra,Retired,570167.75,9.0,Retired Customers,Low,Current,186867.97,18920.38,19128.89,10092.69,724444.84,622.0,0.19,,29.0,39.0,8.0,17.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2897.46,5,579.492,1117.63,212.4,13.253687648627379,10.768800308725618,9.84804777863519,12.138162955047951,13.493162282945129,7.971934840443059,2,1
CUST101355,43.0,Male,Single,Doctorate,Salaried - Private,Gujarat,Employed,1434772.56,17.0,Business Owners,Medium,Fixed Deposit Linked,377321.32,72605.14,46917.29,0.0,0.0,686.0,0.01,1.0,79.0,62.0,11.0,21.0,False,True,False,False,True,False,True,True,False,False,True,False,False,False,832130.58,10,83213.058,501593.43,1621.39,14.176517596815051,11.691618613712679,11.192804770239547,12.840855061372046,0.0,13.631745856337567,5,0
CUST104811,47.0,Female,Widowed,Post Graduate,Salaried - Private,Gujarat,Employed,1191112.3,8.0,Business Owners,Medium,Savings,211890.18,65066.98,36057.84,0.0,0.0,696.0,0.0,1.0,46.0,45.0,19.0,22.0,False,True,False,False,True,True,False,False,True,True,True,False,False,False,324162.47,14,23154.462142857144,194970.7,702.06,13.990398973955589,11.50550157597346,11.083187848515546,12.263828119982845,0.0,12.689003204575487,6,0
CUST102436,18.0,Female,,Graduate,Student,Gujarat,Not Employed,45467.82,1.0,Students,Medium,Current,14800.05,2173.78,1636.37,0.0,0.0,622.0,0.03,3.0,89.0,88.0,10.0,31.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,333.71320000000003,6,50.0,50.0,50.0,10.724782095305718,8.240118659550564,7.684682788981549,9.602453403181608,0.0,5.81327404574257,1,0
CUST101327,41.0,Male,Single,Graduate,Salaried - Private,Maharashtra,Employed,2092807.02,11.0,Business Owners,High,Fixed Deposit Linked,92849.07,,-45078.98,132944.83,7778858.74,523.0,0.79,2.0,89.0,68.0,11.0,33.0,False,False,True,False,True,False,False,False,False,False,True,False,True,True,572894.62,14,40921.04428571429,232200.95,1610.22,14.554017272424218,,,11.438741320684715,15.866920322431167,13.258458815054125,5,1
CUST100533,,,Single,Doctorate,Salaried - Private,Maharashtra,Employed,1648636.71,4.0,Young Professionals,High,Savings,34818.21,68276.36,-38343.26,110930.1,2401176.9,523.0,0.84,2.0,80.0,68.0,13.0,24.0,True,True,True,False,False,False,False,False,True,False,True,False,True,True,46278.48,13,3559.8830769230767,14457.08,912.27,14.315459874553317,11.830559878721754,11.131333511837518,10.45792452495452,14.691469966586002,10.742453945289434,7,1
CUST104016,,,Widowed,Graduate,Student,Telangana,Not Employed,79059.65,2.0,Students,Medium,Savings,3587.63,6159.97,193.94,0.0,0.0,537.0,0.02,2.0,83.0,61.0,12.0,29.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,506.68,6,84.44666666666667,206.33,50.0,11.277970558420725,8.793202400306845,8.725989511663322,8.185525793049676,0.0,6.2298513278348855,2,0
CUST104058,51.0,Female,Divorced,Diploma,Self Employed,Uttar Pradesh,Self Employed,2621566.19,6.0,Business Owners,High,Savings,555172.29,125565.3,95810.78,,0.0,652.0,0.0,2.0,52.0,68.0,14.0,28.0,False,True,True,False,True,False,True,False,True,True,True,True,True,True,687259.63,16,42953.726875,337536.2,2995.18,14.779282861030568,,11.740589184912192,13.227035578227841,0.0,13.440468873350579,10,0
CUST102967,35.0,Female,Divorced,Post Graduate,Self Employed,Punjab,Self Employed,,13.0,Business Owners,High,Savings,40310.52,55546.58,-3301.64,33308.58,3330313.69,615.0,0.43,2.0,,86.0,13.0,30.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,244627.48,11,22238.861818181816,105211.03,587.82,,11.81699109104753,10.924995229762386,10.604392563165113,15.018577358993143,12.407495930453093,3,1
CUST103583,51.0,Female,Widowed,Post Graduate,Self Employed,Chhattisgarh,Self Employed,3487626.51,8.0,High Net Worth Individuals,High,Salary,38314.12,118672.73,-349943.7,524578.08,11246096.86,,1.5,1.0,56.0,51.0,16.0,21.0,True,True,True,False,False,False,False,False,True,True,False,True,True,True,6768042.2312999945,39,186777.08974358972,305165.59,2325.39,15.064732266450553,12.579828762062316,11.684133241866576,10.553599875332264,16.23553176955705,15.727722567851222,8,1
CUST100331,21.0,Female,Widowed,Graduate,Salaried - Private,Uttar Pradesh,Employed,1201222.03,2.0,Young Professionals,High,Fixed Deposit Linked,204379.41,44619.68,20955.2,34456.02,3501271.4,595.0,0.39,1.0,100.0,89.0,,35.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,39077.18,19,2056.6936842105265,3547.56,808.3,13.998850787401695,11.513953336529216,10.705952707673179,12.227738291231319,15.068637003251093,10.573319533936118,3,1
CUST101163,37.0,Male,Divorced,,Business Owner,Madhya Pradesh,Self Employed,,17.0,Business Owners,High,Current,261121.93,44382.65,24009.77,15284.35,1525309.72,688.0,0.19,2.0,70.0,72.0,12.0,18.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,535500.2,8,66937.525,315858.12,1836.74,,12.248064707254738,10.70062643735888,12.472746571589534,14.237708698088943,13.190958409763788,3,1
CUST101531,35.0,Male,Married,Graduate,Freelancer,Punjab,Self Employed,1520264.02,17.0,Young Professionals,High,Salary,,74475.82,49153.57,0.0,0.0,626.0,0.0,1.0,67.0,94.0,13.0,32.0,True,True,True,False,True,False,False,False,False,False,True,False,False,True,3083737.7,36,85659.38055555556,132782.57,896.92,14.234395232887504,11.749495831809377,11.218243215013668,,0.0,14.94165328244931,6,0
CUST101240,66.0,Male,Married,Post Graduate,Retired,Jharkhand,Retired,853160.63,4.0,Retired Customers,Low,Savings,72053.89,28047.13,20903.54,22753.3,1040235.36,632.0,0.28,2.0,27.0,20.0,17.0,7.0,True,True,False,True,False,True,False,True,True,False,False,False,False,False,2733.23,3,911.0766666666668,1461.68,631.97,13.656704292697462,11.17181054776661,10.241677242061854,11.18518346865968,13.854958514526585,7.913605139568486,6,1
CUST104007,27.0,Other,Widowed,Post Graduate,Unemployed,Rajasthan,Not Employed,36710.95,9.0,,Medium,Salary,8084.74,1770.23,1360.79,0.0,0.0,488.0,0.0,3.0,92.0,79.0,9.0,39.0,True,True,True,False,False,False,False,False,False,False,True,False,True,True,76056.19,38,2001.4786842105264,3207.65,118.44,10.510857594121246,8.026251890955622,7.479429499480308,8.997857295342918,0.0,11.239240836282299,6,0
CUST100825,21.0,Female,Divorced,Diploma,Salaried - Government,Uttar Pradesh,Employed,1252169.12,3.0,Young Professionals,Medium,,244485.88,57330.96,49504.97,0.0,0.0,700.0,0.0,2.0,100.0,92.0,9.0,34.0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,24471.32,11,2224.6654545454544,4390.66,573.79,14.04038870000577,11.555490866872276,10.956613513352218,12.40691692592559,0.0,10.10529796191393,4,0
CUST100652,25.0,Female,Married,Graduate,Freelancer,Uttar Pradesh,Self Employed,261126.44,7.0,Young Professionals,Medium,Savings,31618.04,12096.29,,0.0,0.0,614.0,0.02,2.0,100.0,100.0,10.0,35.0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,6452.2,8,806.525,2642.71,212.7,12.472763842999031,9.987899470524479,9.400736739558342,10.361514749771263,0.0,8.772331410791988,5,0
CUST104069,44.0,Female,Widowed,Post Graduate,Business Owner,Tamil Nadu,Self Employed,7874060.02,18.0,High Net Worth Individuals,High,NRI,1175882.72,434630.83,235814.89,0.0,0.0,664.0,0.0,3.0,58.0,59.0,12.0,18.0,True,True,True,False,True,True,False,True,True,True,True,True,False,False,2040586.34,17,120034.49058823528,936619.45,10649.3,15.879084500011292,13.394179249754265,12.982254583883266,13.977530525000981,0.0,14.528748236146466,10,0
CUST103185,42.0,Female,Divorced,Graduate,Unemployed,Uttar Pradesh,Not Employed,23358.46,7.0,Business Owners,Low,Current,6854.47,1500.0,373.74,0.0,0.0,552.0,0.03,3.0,79.0,64.0,9.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63758.93,13,4904.533076923077,21154.5,144.53,10.058757320236618,7.574322316686738,7.313886831633462,8.832802152738706,0.0,11.062880215596493,0,0
CUST100565,30.0,Female,Widowed,Graduate,Business Owner,Kerala,Self Employed,9199090.17,10.0,High Net Worth Individuals,High,Savings,1427475.27,545530.09,237305.67,0.0,0.0,719.0,0.0,,79.0,72.0,11.0,26.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,4121104.28,27,152633.49185185184,1828277.13,9277.12,16.034615251270058,13.54970980051283,13.209515076215057,14.17141859690653,0.0,15.231631957191912,4,0
CUST104136,33.0,Female,Widowed,Diploma,Freelancer,Gujarat,Self Employed,629784.02,14.0,Young Professionals,Medium,Savings,27626.74,33679.11,4362.07,15320.4,454750.25,622.0,0.27,3.0,82.0,73.0,16.0,32.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,13067.64,10,1306.764,2119.3,484.15,13.35313380203751,10.868244586618282,10.424662734384183,10.226575619421858,13.027505845139647,9.477970746116174,2,1
CUST100632,18.0,Male,Single,Post Graduate,Student,Tamil Nadu,Not Employed,81598.24,1.0,Students,Medium,Savings,4521.31,6364.47,611.94,0.0,0.0,557.0,0.0,3.0,81.0,91.0,8.0,42.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,409.07,6,68.17833333333333,108.82,50.0,11.309575227183336,8.82480288335235,8.758643349585087,8.4167782042255,0.0,6.016327876832671,2,0
CUST104607,44.0,Male,Single,Graduate,Salaried - Government,Uttar Pradesh,Employed,1028352.53,11.0,Business Owners,Medium,Salary,192721.0,50610.65,35174.26,0.0,0.0,610.0,0.0,5.0,71.0,61.0,11.0,20.0,True,True,True,False,True,False,False,False,False,True,False,False,False,False,2213684.75,36,61491.24305555556,111093.89,527.05,13.84346956665514,11.358573564899535,10.831937065929202,12.169004014985008,0.0,14.610169444507239,5,0
CUST103715,45.0,Male,Married,Doctorate,Salaried - Private,Maharashtra,Employed,1163609.23,16.0,Business Owners,Medium,Salary,14776.94,65905.54,861.97,31116.36,,674.0,0.33,3.0,57.0,60.0,15.0,18.0,True,True,False,True,True,True,False,True,True,False,True,False,False,False,2607509.09,38,68618.6602631579,197369.66,717.96,13.967037997245527,11.482140843719462,11.095992956841167,9.600890807251028,,14.77390633545648,8,0
CUST100071,37.0,Male,Single,Post Graduate,Salaried - Private,Tamil Nadu,Employed,1796311.08,11.0,Business Owners,Medium,Salary,523570.74,59959.73,88170.97,0.0,0.0,718.0,0.01,4.0,71.0,72.0,10.0,29.0,True,True,True,False,False,False,False,False,True,False,False,True,False,False,4095895.94,38,107786.7352631579,191086.8,1547.95,14.401246276668903,11.916345750519685,11.00144512692561,13.168429339063223,0.0,15.225496284252122,5,0
CUST100165,22.0,Female,Single,Graduate,Homemaker,Gujarat,Not Employed,62884.28,4.0,Young Professionals,Medium,Current,18461.16,3280.01,2038.73,0.0,,,0.0,2.0,100.0,100.0,8.0,40.0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,5888.2,19,309.90526315789475,1339.6,80.52,11.049067393043499,8.564336285624627,8.095906580807721,9.823478510962548,,8.680875443991253,4,0
CUST102002,40.0,Female,Widowed,Post Graduate,Business Owner,Odisha,Self Employed,,11.0,High Net Worth Individuals,High,Savings,28317.48,57548.28,-35447.21,60059.23,4912237.43,585.0,0.75,1.0,67.0,85.0,12.0,32.0,False,True,False,True,False,False,True,True,False,False,True,False,False,False,425300.62,25,17012.0248,129704.52,1411.43,,13.186710999071755,10.960396903211645,10.25126987405086,15.40724028794052,12.960553890310416,5,1
CUST103997,30.0,Male,Divorced,Graduate,Salaried - Private,Rajasthan,Employed,1268750.12,12.0,Young Professionals,Medium,Salary,248174.94,41195.96,68843.52,0.0,,623.0,0.01,2.0,93.0,83.0,6.0,36.0,True,False,True,False,False,True,False,True,False,True,False,True,False,False,2567253.85,37,69385.23918918919,110969.31,391.09,14.053543604530466,11.568645656174759,10.6261197462075,12.421893209100594,,14.758347734239788,6,0
CUST104667,43.0,Male,Divorced,Graduate,Salaried - Government,Karnataka,Employed,1571899.69,3.0,Business Owners,Medium,Savings,56610.34,97626.05,-26169.2,62271.81,1854939.42,596.0,0.5,5.0,83.0,53.0,13.0,26.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,535976.95,18,29776.49722222222,201044.95,914.77,14.267796075675454,11.782896417398847,11.488909885641107,10.943964597480111,14.433363134909477,13.191848301147044,4,1
CUST101403,64.0,Female,Single,Graduate,Retired,Gujarat,Retired,544360.3,13.0,Retired Customers,Low,Savings,88686.32,19345.2,25194.47,0.0,0.0,624.0,0.0,2.0,41.0,36.0,18.0,18.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4049.01,6,674.835,1107.51,307.14,13.207368459796907,10.722482053711863,9.870251296743433,11.39287220430203,0.0,8.306474629233339,2,0
CUST104110,30.0,Female,Single,Post Graduate,Self Employed,Punjab,Self Employed,2195474.03,7.0,Young Professionals,High,Salary,441757.14,80499.84,101935.48,0.0,0.0,744.0,0.0,1.0,85.0,97.0,8.0,44.0,True,True,True,True,False,False,False,False,True,True,True,False,False,False,4457172.49,36,123810.34694444443,191096.56,910.69,14.601908995655739,12.117007360715206,11.296022898134822,12.998517816724114,0.0,15.31002537645719,7,0
CUST103084,45.0,Male,Divorced,Post Graduate,Self Employed,Maharashtra,Self Employed,3308590.78,17.0,High Net Worth Individuals,High,Savings,121014.75,132323.67,-56914.3,192185.27,5669056.37,565.0,0.71,5.0,63.0,62.0,12.0,19.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,242437.03,17,14261.00176470588,44913.24,3690.59,15.012033212717462,12.527129893646087,11.793013802863264,11.703675981397367,15.550533413205843,12.398501410310379,2,1
CUST104067,43.0,Female,Single,High School,Salaried - Private,Madhya Pradesh,Employed,1872779.01,10.0,Business Owners,Medium,Salary,360507.53,81454.09,74120.59,0.0,0.0,746.0,0.0,5.0,69.0,78.0,13.0,27.0,True,True,True,False,False,False,False,True,False,True,False,True,False,False,4115356.23,37,111225.84405405405,180273.53,1627.46,14.442934521244545,11.958033761079172,11.307807104404208,12.795270897008347,0.0,15.230236199990035,6,0
CUST104846,19.0,Male,Single,Post Graduate,Student,Madhya Pradesh,Not Employed,22796.16,1.0,Students,Medium,NRI,3168.21,1500.0,421.39,0.0,0.0,534.0,0.0,2.0,100.0,100.0,7.0,50.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,664.45,10,66.445,150.49,50.0,10.034391245780608,7.549966995862329,7.313886831633462,8.061237624456549,0.0,6.500463503532565,4,0
CUST100665,42.0,Female,Divorced,Graduate,Salaried - Government,Odisha,Employed,1091302.48,12.0,Business Owners,Medium,Savings,319629.7,39692.9,50434.06,0.0,0.0,650.0,,1.0,58.0,71.0,6.0,35.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,419283.36,12,34940.28,234464.48,846.0,13.902883392953424,11.417986786150866,10.588952802476596,12.674921545832989,0.0,12.94630463220084,2,0
CUST104636,46.0,Other,Widowed,High School,Homemaker,Punjab,Not Employed,99500.13,8.0,Business Owners,,Savings,17711.61,4496.41,4072.08,0.0,0.0,579.0,0.0,2.0,58.0,60.0,20.0,33.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,66514.58,16,4157.16125,20510.54,106.92,11.507924279866115,9.023128476946798,8.411256954507175,9.78203209428311,0.0,11.105191484917619,2,0
CUST101369,58.0,Female,Single,Doctorate,Retired,Bihar,Retired,400739.24,4.0,Retired Customers,Low,Savings,87788.84,17787.81,15400.93,0.0,0.0,680.0,0.0,2.0,64.0,45.0,17.0,17.0,False,True,True,True,False,False,False,True,False,False,False,False,False,True,3683.7,6,613.95,763.51,314.61,12.901068715839607,10.416189614689927,9.786324886910458,11.382701055387553,0.0,8.211944390183184,5,0
CUST101154,47.0,Female,Single,Graduate,Homemaker,Punjab,Not Employed,81977.41,17.0,Business Owners,Low,Fixed Deposit Linked,35233.88,2540.63,4388.3,0.0,0.0,614.0,0.0,2.0,66.0,56.0,8.0,19.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,63253.79,13,4865.676153846154,20000.0,167.44,11.31421119889586,8.82943859980984,7.840560886473935,10.469791780050768,0.0,11.054926134947598,3,0
