Account_ID,Customer_ID,Account_Type,Average_Balance,Monthly_Expenses,Monthly_Savings,EMI,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Number_of_Accounts,Digital_Banking_Usage,Mobile_App_Usage,ATM_Transactions,Online_Transactions
ACC204692,CUST100154,Salary,147932.01,22384.01,31157.5,0,0,619,0.06,4,35,28,13,11
ACC200333,CUST101183,Fixed Deposit Linked,64693.26,65485.99,-18218.35,86057.31,3986596.18,683,0.71,4,89,100,12,41
ACC201475,CUST100436,Salary,90338.63,83032.54,8003.09,21656.92,1562860.68,673,0.2,3,66,71,8,21
ACC200679,CUST103095,Fixed Deposit Linked,94024.76,29721.64,9367.49,23868.57,2851937.63,646,0.35,2,63,86,7,25
ACC202836,CUST100672,Current,188189.05,12623.52,11870.55,0,0,682,0.05,3,26,,10,20
ACC201138,CUST101769,Savings,10221.96,4146.16,1508.09,0,0,525,0.02,1,73,65,13,29
ACC201221,CUST102728,Current,601122.06,673572.16,-3113691.3,3611003.69,75467368.07,,1.5,4,42,55,11,17
ACC203781,CUST100153,Salary,9323.55,,,0,0,600,0.08,3,46,29,15,16
ACC202898,CUST102798,Salary,139943.1,81815.98,22263.19,15545.96,1254532.83,624,0.12,3,87,73,16,38
ACC200380,CUST103800,Savings,196190.63,42322.25,41411.26,0,0,673,,4,83,100,10,36
ACC204115,CUST104531,Savings,186019.77,25059.68,42678.41,0,,663,0.03,1,52,15,6,15
ACC204471,CUST101384,Salary,368240.39,38391.98,64736.34,0,0,668,0,4,96,71,16,38
ACC200067,CUST102215,Fixed Deposit Linked,632920.14,60228.97,71445.33,0,0,664,0.01,6,,48,16,26
ACC203272,CUST103450,Fixed Deposit Linked,30047.82,39202.12,-115610.38,153736.57,1738905.61,503,1.5,3,51,79,8,26
ACC203687,CUST101121,Salary,132360.47,57290.82,31105.82,0,0,740,0,4,87,85,12,30
ACC201882,CUST101580,,294211.66,38282.76,57014.92,0,0,667,0,3,77,67,12,26
ACC200477,CUST101756,Current,5566548.77,385957.74,716294.07,0,0,733,0,2,100,93,7,36
ACC204518,CUST102616,Current,1218340.26,162521.02,92956.51,127861.82,8593861.05,629,0.37,2,78,62,12,36
ACC204957,CUST100241,Savings,99329.24,37132.74,25174.53,0,0,668,0.02,1,44,38,12,20
ACC202382,CUST103249,Salary,5245.5,1500,,0,0,582,0,3,75,88,16,41
ACC201172,CUST100871,Savings,233822.33,28718.72,46478.32,0,0,537,0,5,75,85,10,25
ACC204764,CUST102557,Salary,135927.7,35444.55,34180.47,0,0,671,0,3,58,38,11,21
ACC202359,CUST102476,Salary,142728.76,58168.67,30144.71,0,0,629,0,1,76,59,10,19
ACC200425,CUST104975,Savings,,9948.53,2104.24,0,0,638,0.02,2,89,86,6,46
ACC202255,CUST102378,,27136.01,48087.59,-11214.51,42243.78,931063.34,497,0.53,5,88,93,10,33
ACC201333,CUST102101,Savings,136900.68,56932.79,43439.5,0,0,638,0.01,4,78,70,8,18
ACC200199,CUST104381,Savings,53921.12,59677.78,7543.32,27796.89,1825764.03,596,0.31,2,62,39,11,22
ACC202357,CUST104467,,178576.23,30385.28,41700.47,0,0,616,0,3,65,65,13,20
ACC203541,CUST104025,,2085762.22,,167569.55,0,,719,0.03,1,68,49,5,18
ACC201938,CUST101644,Savings,32637.67,,-46833.89,95773.93,2927105.17,540,1.2,2,95,86,9,31
ACC204452,CUST104807,Current,1690525.32,151951.08,224517.33,0,0,721,0.02,1,93,79,6,44
ACC200143,CUST103899,Fixed Deposit Linked,679264.07,586708.09,-309713.41,1156529.59,94271281.79,594,0.8,3,68,49,8,26
ACC204877,CUST101722,Salary,88462.42,26757.23,21441.52,0,0,,0.02,4,98,62,8,41
ACC200249,CUST104715,Salary,182321.8,60136.44,28397.14,0,0,593,0,2,63,54,14,15
ACC203881,CUST100236,Salary,174743,34173.22,47724.18,0,0,683,0,2,39,18,15,19
ACC201454,CUST104353,Salary,5580.74,,683.39,0,0,546,0.01,3,91,86,6,35
ACC204796,CUST102385,Current,13948.93,1500,1202.1,0,0,551,,3,68,89,18,33
ACC200417,CUST104995,Salary,,49098.27,10735.53,26405.98,2418645.04,618,0.31,3,73,59,11,29
ACC200911,CUST101503,Fixed Deposit Linked,142899.84,71842.92,7627.4,24880.91,2653769.73,654,0.25,2,94,99,4,37
ACC204574,CUST102082,Salary,60611.23,33477.03,11021.12,12662.81,554581.78,685,0.22,3,68,61,15,22
ACC202596,CUST104796,Savings,11538.2,4512.66,2855.29,0,0,598,0,4,45,38,11,
ACC203925,CUST100081,Savings,135147.53,36472.15,21657.74,0,0,691,0,1,35,8,23,9
ACC203453,CUST101985,Savings,143927.57,15502.36,22448.8,0,0,676,0.01,1,48,50,16,19
ACC202309,CUST104262,Salary,127423.08,,22325.3,0,0,615,0,2,88,48,8,27
ACC202112,CUST100155,Salary,353044.8,119086.9,51785.16,0,0,740,0,1,,39,8,19
ACC204646,CUST100830,Savings,68978.52,35823.47,15879.41,32923.84,2541343.47,549,0.38,2,55,47,13,22
ACC203419,CUST100483,Current,,493387.23,-4392317.92,4724517.26,52967187.36,532,1.5,3,100,88,,21
ACC203176,CUST102140,,731.95,1500,42.19,253.62,20000,588,0.17,4,88,100,7,27
ACC202695,CUST101811,Salary,338235.43,35897.93,61846.77,0,0,628,0,2,74,39,12,28
ACC201288,CUST100643,Salary,482812.8,75411.73,134147.34,0,0,,0.02,,90,45,8,33
ACC201655,CUST101556,Savings,964097.22,220237.81,175893.02,0,0,561,0,2,76,80,9,30
ACC200912,CUST102414,Salary,416365.82,74486.64,64758.56,0,0,760,0,1,96,74,6,45
ACC203432,CUST103447,Savings,124516.76,49768.26,34739.62,0,0,619,0,1,100,100,5,37
ACC204072,CUST103600,Savings,46425.36,48053.53,3855,22917.85,2351187.28,629,0.34,2,87,78,8,32
ACC200765,CUST100756,Current,315986.06,,21727.23,5114.32,300025.76,648,0.12,1,72,63,14,19
ACC204244,CUST100846,Salary,62288.79,40346.16,15002.5,0,0,613,0.04,2,71,,12,27
ACC200146,CUST102974,Salary,37825.1,53533.95,-56659.52,80116.17,2410480.77,,1.09,2,75,54,12,29
ACC201133,CUST100708,Savings,422499.09,497376.95,-1381334.76,2210655.62,24710033.55,536,1.5,3,34,44,9,14
ACC202656,CUST102748,Savings,65199.34,27100.79,21838.25,0,0,708,0.01,2,95,79,5,33
ACC200394,CUST100859,Savings,251655.77,55531.29,50932.65,0,0,683,0.01,3,46,65,10,20
ACC203597,CUST103611,Savings,18644.04,56488,-68040.08,111844.37,1249753.19,537,1.07,1,64,74,11,33
ACC200045,CUST103906,Savings,500,1500,-591.46,,0,447,0.02,3,96,82,9,27
ACC203269,CUST103960,Savings,87602.44,106866.13,-56833.52,168450.28,9420570.53,513,0.72,3,69,66,9,27
ACC203286,CUST103813,Salary,307105.37,61006.27,67608.49,,0,599,0.04,3,59,57,12,27
ACC200321,CUST103911,Current,515054.45,393698.73,-282660.52,478762.63,39981224.08,454,0.76,1,75,69,7,23
ACC202159,CUST100268,Savings,500,1500,-222.56,0,0,600,0.01,4,79,100,9,41
ACC204566,CUST100114,Savings,355727.3,738823.97,-4095361.34,4338464.49,48795494.79,557,1.5,1,73,76,6,28
ACC201957,CUST103337,Current,185754.96,34117.54,27327.67,0,0,665,0,3,79,69,,
ACC203459,CUST102403,Savings,130362.93,12298.2,23063.1,0,0,623,0.01,1,39,35,15,14
ACC202427,CUST100448,Fixed Deposit Linked,500,1500,-847.46,0,0,540,0.02,4,73,100,14,40
ACC203892,CUST102679,Fixed Deposit Linked,637110.94,94656.01,76280.8,0,0,644,0,2,73,69,14,29
ACC202184,CUST100558,NRI,125027.82,40380.3,27786.15,0,0,692,0.03,1,85,100,9,
ACC203433,CUST100585,Savings,12435.49,1714.97,2458.87,0,,622,0.01,5,,48,14,18
ACC202701,CUST103396,Salary,23128.45,6983.69,4280.75,0,0,624,0,3,72,77,12,32
ACC204801,CUST101734,Savings,36735.55,34828.77,3314,24303.09,758742.92,550,0.42,2,100,68,8,36
ACC202071,CUST102458,Salary,83718.89,25069.44,14147.61,4503.32,534151.97,,0.09,1,50,58,9,20
ACC201367,CUST101374,Salary,20291.55,20913.53,3227.98,,488249.82,609,0.3,,43,36,12,18
ACC203095,CUST103081,Current,18306.4,16082.64,-1125.6,18450.23,211699.57,,0.56,1,43,32,9,10
ACC202364,CUST102440,Savings,2242.08,1500,465.4,0,0,495,0,2,94,70,7,37
ACC200930,CUST100068,Savings,6674.84,23910.05,-7483.56,39962.92,1172605.03,532,0.72,2,65,56,14,18
ACC202268,CUST104325,Savings,128491.58,16179.48,23325.37,0,0,642,0,4,78,78,6,20
ACC202975,CUST101667,Salary,232115.18,49315.88,41831.42,0,0,657,0,2,83,71,16,31
ACC203951,CUST104775,Current,663748.78,58720.02,41695.97,21638.57,2523181.42,671,0.14,2,17,37,13,10
ACC203141,CUST100185,Savings,37286.73,25528.49,4114.7,26643.16,2546505.11,606,0.46,2,53,39,13,16
ACC201945,CUST102895,Salary,28832.5,27795.27,-41377.38,87660.19,2795998.75,505,1.19,2,86,82,8,41
ACC204227,CUST101673,Savings,182336.82,19275.68,34897.21,0,0,620,0,4,81,71,11,24
ACC202581,CUST104764,Savings,8414.29,3561.02,1348.71,0,0,594,0,2,100,87,7,33
ACC200435,CUST102907,Salary,,33878.24,-28794,61183.24,2822251.38,540,0.95,1,70,69,9,25
ACC200606,CUST100624,Savings,68526.41,63056.49,9614.71,33034.78,1600427.42,571,0.28,2,,40,10,17
ACC200074,CUST101001,Salary,500,1500,-1124.09,409,32940,512,0.45,4,58,41,17,14
ACC201764,CUST104633,Current,433856.94,42659.89,39201.3,0,0,665,,5,77,80,12,25
ACC203515,CUST100453,Salary,39344.52,36670.79,8606.45,27058.33,2712383.48,645,0.36,1,80,90,12,42
ACC203238,CUST104217,Savings,122507.29,54588.81,24531.14,0,0,708,0,2,72,46,15,27
ACC201322,CUST100229,Savings,25102.77,34575.51,-1022.21,22790.44,,,0.41,1,75,73,11,24
ACC201576,CUST104404,Savings,30320.41,86029.2,-48153.48,90620.41,3998468.06,517,0.65,1,100,77,3,32
ACC203742,CUST101799,Savings,1512081.27,165625.38,256463.91,0,,690,0.04,4,92,83,11,42
ACC200113,CUST100742,Savings,6108.02,1790.41,,0,0,522,0,,100,88,4,30
ACC200986,CUST102775,Savings,1616.3,1500,332.24,314.73,30931.3,483,0.16,7,82,83,16,28
ACC204561,CUST101516,Fixed Deposit Linked,114294.53,12413.04,16406.56,0,0,573,0,4,45,20,15,13
ACC200747,CUST100896,Savings,5166.12,2968.86,999.15,0,0,543,0,2,100,100,11,44
ACC201863,CUST103528,Savings,100502.26,20541.5,20035.48,0,0,717,0.02,4,51,44,11,14
ACC200222,CUST104582,Salary,102523.86,55181.01,14242.62,17517.11,778424.87,627,0.24,2,75,64,14,
ACC202566,CUST100392,Salary,41146.46,40065.15,5040.5,14001.56,622619.91,666,0.22,4,70,100,11,28
ACC201348,CUST102630,Salary,773,1500,137.91,0,0,571,0.06,2,100,93,,40
ACC201502,CUST104437,Fixed Deposit Linked,410447.62,71265.32,43630.68,0,0,663,0,3,82,71,12,28
ACC204136,CUST103325,Savings,7107.43,3183.95,1105.74,0,0,,0.03,,76,75,12,38
ACC201665,CUST102086,Salary,369182.85,61012.77,77565.09,0,0,695,0.03,3,78,84,12,31
ACC204824,CUST104218,Salary,29214.44,28773.78,,14864.79,462812.37,607,0.3,1,91,100,14,40
ACC204363,CUST104344,,70228.61,21035.16,13452.12,21406.65,987530.07,637,0.39,2,71,92,10,39
ACC203167,CUST101977,Current,2267167.95,146891.33,214081.72,0,0,646,0,2,92,73,,35
ACC200035,CUST102515,Savings,206786.55,303401.42,-133462.49,302532.18,25455380.04,617,,3,68,66,18,22
ACC200830,CUST104361,Savings,105358.92,24256.15,,0,0,584,0.01,2,,62,6,32
ACC204168,CUST102626,Savings,552410.39,120881.04,102723.53,0,0,695,0,2,69,43,6,25
ACC204180,CUST102712,Savings,127838.74,89137.7,21873.33,25698.41,1714075.9,561,0.17,2,70,59,11,25
ACC201761,CUST104610,Savings,463789.55,150892.13,82073.61,0,0,657,0,3,,77,12,27
ACC202863,CUST103309,Current,114209.48,21138.18,7853.78,25803.62,776231.79,596,0.47,1,84,91,14,33
ACC200347,CUST103006,Savings,94135.64,,14825.44,36317.23,3120917.29,632,0.34,2,39,54,14,18
ACC200167,CUST101590,Salary,119452.4,42669.83,23073.54,0,0,634,0.01,2,67,100,11,38
ACC204663,CUST101148,Savings,145633.18,39999.83,19951.36,26776.39,2117152.78,633,0.3,2,72,71,9,31
ACC200116,CUST102123,Salary,252088.03,77200.71,37333.71,0,0,634,0.05,,82,94,7,35
ACC200530,CUST102924,Savings,3715.52,1544.48,661.76,0,0,561,,4,78,79,19,30
ACC201394,CUST104687,Salary,8614.16,21855,-140985.68,167794.59,1918393.1,488,1.5,2,72,87,13,33
ACC202590,CUST100496,Salary,243780.77,77866.53,39549.99,0,0,729,0,2,90,55,12,30
ACC202368,CUST101337,Fixed Deposit Linked,7826.9,2968.65,898.67,0,0,550,0.02,2,100,80,6,44
ACC201028,CUST104915,Savings,2717.22,4425.98,551.91,0,0,591,0,1,93,91,8,47
ACC201641,CUST104933,Salary,55999.58,95669.19,-38244.96,81833.81,6205804.89,646,0.62,1,,100,,37
ACC202521,CUST104654,Salary,169527.01,36013.88,49015.2,0,0,587,0,1,64,80,16,25
ACC204726,CUST100016,Fixed Deposit Linked,113798.93,55677.85,11098.07,49828.1,2838997.11,659,0.49,4,64,69,10,21
ACC203051,CUST101058,Current,138658.13,57894.64,-65818.82,164389.14,3511539.23,553,1,2,80,71,13,25
ACC203776,CUST104187,Fixed Deposit Linked,95171.98,,684.02,42866.78,,629,0.27,3,67,62,14,24
ACC204109,CUST103368,Fixed Deposit Linked,302795.85,67928.86,36523.14,0,0,710,0.01,2,51,65,13,23
ACC204377,CUST103037,Savings,13868.8,7091.38,2940.26,0,0,640,0,2,95,99,8,50
ACC204551,CUST102786,Salary,111636.25,49774.21,18958.36,0,0,652,0,3,82,52,12,34
ACC204204,CUST102635,Savings,13360.28,2674.83,3915.02,0,0,555,0,1,85,69,11,30
ACC204736,CUST100562,,18299.49,4934.8,4000.7,0,0,616,0.06,4,,56,14,27
ACC203204,CUST103025,Savings,364665.46,76834.51,66991.46,43509.65,3417188.45,523,0.23,2,87,65,11,32
ACC204237,CUST104394,Savings,36144.37,49122.94,-119460.91,,4230117.05,623,1.34,2,74,73,6,29
ACC201779,CUST102700,Salary,18503.38,73845.61,-240854.63,304100.81,6576271.91,,1.5,5,74,62,15,23
ACC201025,CUST101532,Current,366037.22,413629.58,-263362.98,630833.53,13863025.64,521,0.87,1,86,67,6,28
ACC204254,CUST102595,Savings,2857.62,1500,393.26,0,0,574,0.03,2,99,92,10,35
ACC203766,CUST104991,Savings,98403.62,78057.37,15937.31,8598.71,644009.7,639,0.12,1,100,85,8,39
ACC200081,CUST103181,Salary,28027.31,46759.29,-78677.26,147332.36,3228011.78,480,1.27,3,84,73,5,23
ACC204368,CUST101329,Savings,242774.83,51269.64,47769.07,0,0,680,0,4,74,90,9,36
ACC202030,CUST103372,Salary,63477.1,84988.43,-176282.83,243740.93,2774123.12,499,1.5,2,89,,7,31
ACC203721,CUST100710,Fixed Deposit Linked,5205749.95,764216.51,760108.88,0,0,630,0.09,2,73,53,14,25
ACC203747,CUST100011,Savings,35045.63,56396.59,-14979.97,42249.45,3380227.6,538,0.53,3,75,81,12,33
ACC201476,CUST102470,Salary,97747.3,51315.79,15626.14,50244.01,4853741.97,487,0.39,2,74,77,11,20
ACC202716,CUST101442,Salary,985.98,1500,116.86,0,0,565,0.05,1,80,60,8,25
ACC204158,CUST103068,Salary,34810.51,79914.16,-83799.78,166734.27,7207332.4,528,1.03,2,47,43,13,16
ACC203663,CUST103780,NRI,3147.4,2888.82,403.39,0,0,579,0.02,2,100,100,10,43
ACC204735,CUST102485,Savings,7358.57,2623.99,1162.72,0,0,637,0,2,84,78,9,39
ACC202673,CUST104082,,18709.37,18901.14,-56645.31,80295.34,1723405.87,489,1.5,3,79,81,12,33
ACC201477,CUST100912,Salary,98014.79,21024.7,27904.85,3530.95,342141.22,640,0.12,2,100,92,4,44
ACC204063,CUST100024,,427995.72,86009.39,105418.82,0,0,652,0.02,3,96,69,10,28
ACC202483,CUST101850,Salary,19676.29,35874.6,,,2856963.59,550,0.51,3,66,63,9,22
ACC202563,CUST103428,Current,2644908.5,258145.89,232269.13,0,0,716,0.01,2,87,64,10,35
ACC204880,CUST103242,Fixed Deposit Linked,321225.65,26207.17,28984.49,0,0,559,0.01,3,89,64,13,31
ACC202157,CUST100923,Salary,211026.87,58410.84,40104.14,0,0,600,0,3,84,91,14,40
ACC201886,CUST104201,Savings,24527.39,39962.87,-11977.69,60401,3963723.93,555,0.65,4,73,,7,30
ACC201956,CUST101110,Salary,240603.4,25733.98,41235.04,0,0,637,0,2,70,64,15,25
ACC201629,CUST103076,Savings,21376.3,56249.82,-41521.57,89588.44,4937403.28,537,0.83,1,95,96,12,36
ACC202698,CUST101428,Savings,264628.94,69244.77,33962.17,77269.61,8597517.33,551,0.41,2,79,59,11,25
ACC203993,CUST100054,Salary,16396.39,92485.06,-259901.6,316424.66,6910408.32,523,1.5,1,60,60,7,21
ACC200040,CUST103599,Savings,306911.26,408033.86,-295160.88,741774.25,56328636.88,565,0.91,3,77,59,12,32
ACC201704,CUST102572,Salary,448079.35,109964.15,64628.33,27950.09,2689969.73,643,0.15,3,50,39,18,24
ACC202693,CUST103634,Savings,190342.72,74788.38,31742.78,0,0,626,0,3,42,65,5,25
ACC204698,CUST102733,,10297.84,5229.89,2047.15,0,0,551,0,3,98,83,8,37
ACC203302,CUST104088,Current,47231.67,1979.42,3531.12,0,0,513,0,2,65,67,13,
ACC204362,CUST104261,Fixed Deposit Linked,163586.5,,17100.87,9187.1,512120.99,,0.19,2,62,81,13,27
ACC203173,CUST100352,Fixed Deposit Linked,66496.15,281219.96,-53363.62,,10969848.51,651,0.38,1,46,,14,28
ACC203136,CUST102068,Salary,217506.92,52224.51,68844.76,0,0,720,0.01,,81,63,12,32
ACC200311,CUST103625,Savings,33772.4,25866.09,-17008.34,,694651.46,451,0.82,2,,72,19,25
ACC201631,CUST102815,Fixed Deposit Linked,173177.85,53328.59,19443.79,,1195875.24,658,0.13,5,49,46,14,24
ACC204749,CUST101527,Savings,11048.87,1500,1898.42,0,0,529,0,2,76,60,11,19
ACC202067,CUST101298,Savings,3871.2,2357.71,579.62,0,0,534,0.04,2,84,85,15,31
ACC201426,CUST100888,Current,4046352.36,411559.17,541377.56,0,0,688,0.02,5,83,66,11,35
ACC202002,CUST100479,Salary,37445.45,61848.72,-15791.5,46162.49,1015373.3,611,0.49,3,85,100,15,40
ACC200357,CUST100350,Savings,78531.28,132126.41,,69503.47,3741617.76,641,0.3,4,64,40,10,17
ACC202408,CUST102858,Savings,134841.4,49166.55,33615.99,0,0,607,0,3,46,55,15,16
ACC201129,CUST102095,Fixed Deposit Linked,41187.57,87852.05,-297174.32,402926.66,8621374.11,528,1.5,1,60,72,22,24
ACC203517,CUST104081,NRI,365617.32,35590.59,67799.15,0,0,712,0,3,48,71,14,22
ACC204056,CUST102224,Savings,25339.86,29978.82,-49108.67,88985.69,1022215.8,532,1.19,2,85,56,6,31
ACC201827,CUST104091,Fixed Deposit Linked,316267.77,28614.85,30609.54,0,0,646,0.01,4,77,93,11,38
ACC202440,CUST102066,Savings,34487.71,45129.42,4830.22,19500.91,1824277.73,574,0.34,2,67,66,13,30
ACC200128,CUST102819,Savings,26249.82,60233.86,-20890.02,47724.72,3286656.74,594,0.54,3,47,83,11,23
ACC201009,CUST102970,Savings,113652.69,444016.82,-272360.19,453972.61,41314442.36,601,0.7,5,100,100,7,42
ACC201813,CUST104335,Salary,85070.85,44132.25,18844.47,41346.94,1824215.7,684,0.44,2,100,75,8,36
ACC203644,CUST100476,Fixed Deposit Linked,410578.92,34906.82,33079.63,0,0,569,0,4,44,36,12,20
ACC200657,CUST100566,Salary,251712.65,50073.21,51976.02,0,,733,0,3,100,86,11,46
ACC201246,CUST103168,Salary,198420.51,129216.72,51168.08,0,0,624,0.01,1,76,68,10,18
ACC204810,CUST102511,Fixed Deposit Linked,83866.66,64243.34,-68005.22,100951.08,2231337.17,573,1.07,2,69,86,6,28
ACC202771,CUST100115,Savings,54198.34,94448.38,-70980.37,133174.41,4108959.57,543,0.78,2,73,90,16,21
ACC200201,CUST100764,Savings,3928.69,1757.95,679.98,0,0,520,0.05,2,100,82,6,35
ACC203344,CUST104114,Savings,95541.37,32750.34,20521.93,0,0,658,0,1,92,46,8,30
ACC204853,CUST104779,Savings,26272.4,51449.76,-350189.73,405990.11,4636086.49,603,,2,,78,15,30
ACC201421,CUST103711,Savings,38481.59,93104.38,,145260.87,9303573.81,560,0.71,2,79,100,10,51
ACC201817,CUST101563,Fixed Deposit Linked,486314.92,482755.81,37187.18,385385.31,20733578.81,566,0.41,3,92,100,9,48
ACC200954,CUST100625,Savings,328062.47,59693.44,73630.18,0,0,706,0,4,71,73,8,24
ACC203048,CUST103182,Salary,151026.74,19423.3,30937.38,0,0,659,0.02,4,40,11,8,10
ACC202418,CUST101754,Salary,208401.88,44113.48,38698.54,0,0,577,0,5,88,65,12,36
ACC203698,CUST100401,Salary,35508.17,46176.18,-6960.65,62414.17,713845.67,568,0.61,2,90,82,17,31
ACC202361,CUST101373,Savings,113034.43,46873.82,33120.82,,0,518,0.03,3,75,,12,36
ACC203359,CUST100020,,5049.45,8615.58,892.88,0,0,609,0.01,2,90,100,8,32
ACC200996,CUST102313,Current,46203.54,95955.05,-306521.06,402821.11,11822151.06,532,1.5,3,70,70,12,26
ACC200593,CUST104581,Salary,45361.42,17934.83,12159.55,0,0,652,0.03,4,65,77,10,16
ACC200970,CUST101786,Savings,46503.03,72941.11,-17509.96,47968.04,2633574.81,628,0.47,6,100,100,9,37
ACC200202,CUST102767,Fixed Deposit Linked,107895.78,24187.45,13616.57,0,0,700,0.01,3,32,32,17,16
ACC204568,CUST103069,Savings,371849.14,67461.4,97308.51,0,0,,0,2,100,99,8,38
ACC201974,CUST101846,Savings,220364.55,163214.2,68587,0,,662,0.04,4,65,62,12,19
ACC204016,CUST100285,Salary,343187.04,32928.31,55300.67,0,0,688,0,5,78,78,8,
ACC204841,CUST103457,Salary,36605.2,49701.07,-69601.66,112093.56,2357593.63,539,1.25,2,55,45,16,23
ACC203318,CUST104263,,75644.31,52202.33,10107.17,24072.79,2012508.48,660,0.31,2,61,54,11,17
ACC203863,CUST103217,Savings,185712.37,691647,-594810.76,1153207.09,49788821.22,568,0.97,1,84,78,12,48
ACC204990,CUST101685,Savings,15680.96,26051.3,-1066.05,19385.53,1299651.96,587,0.48,2,54,35,12,15
ACC201980,CUST102522,Fixed Deposit Linked,297423.26,24056.93,25386.15,0,0,581,0.03,1,57,27,9,13
ACC202380,CUST104936,Savings,37903.65,46557.76,-38924.26,79318.92,907416.12,465,0.95,,83,70,15,31
ACC202486,CUST102230,Current,822616.14,181449.56,102299.07,0,0,732,0,2,86,69,10,29
ACC202374,CUST102258,Savings,277128.05,105348.41,46725.65,0,0,704,0,2,71,74,6,32
ACC204104,CUST103417,Salary,64588.93,68214.49,-179735.68,252767.44,5276462.84,592,1.5,3,67,75,13,22
ACC204915,CUST102568,Savings,55353.7,98845.21,-445555.05,514891.85,5899281.31,485,1.5,4,95,74,8,34
ACC203097,CUST102966,Savings,113689.45,28373.06,36170.09,0,0,630,0,2,52,31,12,15
ACC204535,CUST104492,Salary,233642.99,55025.05,70620.2,34899.64,2882194.53,674,0.17,4,93,79,11,30
ACC203089,CUST101801,Salary,7889.25,1809.07,1079.42,,115505.72,533,0.31,2,75,76,8,40
ACC204430,CUST100539,Salary,7910.17,2747.9,1805.75,0,0,558,0.07,2,100,100,9,46
ACC201187,CUST103130,Current,40421.86,34233.34,-11824.51,28291.43,873829.75,513,0.54,3,69,51,8,22
ACC202329,CUST103788,Savings,394511.53,94485.19,65754.09,49792.14,3007503.92,664,0.28,3,67,84,7,32
ACC202342,CUST101070,Savings,2496928.54,683862.47,393355.23,0,0,644,0.02,2,80,86,11,35
ACC200351,CUST103918,Savings,337503.08,36322.01,55328.09,,0,641,0,1,76,82,13,26
ACC203403,CUST103341,Salary,2919.52,6328.27,551.86,0,0,593,0.06,2,88,99,5,54
ACC201755,CUST100932,,7644.08,33360.21,-21236.34,39285.95,,577,0.7,3,100,84,11,20
ACC201595,CUST104040,Salary,10972.4,31228.47,-2366.94,46610.14,1407379.88,577,0.66,3,94,92,9,36
ACC200042,CUST100029,Current,1580290.62,192120.44,179990.02,0,0,645,0,1,92,91,12,39
ACC204739,CUST101045,Salary,188727.96,43324.31,34283.26,0,0,689,0.06,3,68,54,17,27
ACC202149,CUST100929,Savings,18196,48790.5,-10834.54,81108.79,4514154.98,600,0.69,5,94,84,6,39
ACC203347,CUST101980,Salary,129696.37,27415.14,23709.02,7088.78,671783.46,562,0.17,5,89,80,7,28
ACC204531,CUST104360,Current,135736.59,109656.04,-81104.56,138692.5,6804766.86,511,0.89,4,72,53,13,27
ACC202494,CUST102398,Fixed Deposit Linked,70971.81,36675.22,-41803.23,107507.55,3389096.82,503,1.06,2,97,100,,50
ACC203635,CUST102424,Salary,196800.52,45046.9,30130.41,0,0,624,0,2,56,82,4,22
ACC201273,CUST102092,Current,6413150.11,315779.92,349758.71,0,0,718,0.04,3,71,68,10,30
ACC202182,CUST101127,,48098.15,65807.36,8003.27,17202.3,778733.33,632,0.21,4,84,,5,33
ACC200574,CUST100070,Savings,1337654.4,635881.73,290108.82,0,0,749,0.01,4,70,79,13,33
ACC201920,CUST101159,Savings,101305.45,67145.44,17147.83,0,0,607,0,4,100,80,10,35
ACC202924,CUST103787,Salary,304048.53,65242.61,66596.25,0,0,678,0.03,2,87,99,6,41
ACC204639,CUST101931,Savings,251849.19,47852.14,78180.81,0,0,697,0.04,4,69,50,10,23
ACC200856,CUST101487,Fixed Deposit Linked,188892.64,27336.43,22702.52,9043.14,434081.7,592,0.15,2,92,,5,50
ACC202176,CUST101649,Salary,32638.5,50030.3,-9800.37,35875.12,3522437.68,617,0.49,2,76,71,9,27
ACC203468,CUST104562,Salary,,28385.57,2963.5,,3608787.77,553,0.61,2,83,93,6,31
ACC202795,CUST101093,Current,,1971.23,602.52,0,0,549,0.03,3,100,100,8,35
ACC202047,CUST102042,Salary,62227.71,,9000.21,12534.17,1352340.53,641,0.18,3,82,86,9,32
ACC201808,CUST100386,Savings,101922.37,13735.15,18612.45,0,0,568,,3,87,73,15,31
ACC202620,CUST102044,Savings,130323.23,51208.75,34092.1,0,0,656,0,1,77,65,9,25
ACC204559,CUST100412,Savings,2480.37,2495.03,420.3,0,0,549,0.04,2,86,85,8,26
